Latitude,Longitude,PropertyType,Price,Bedrooms,BathroomTotal,SizeInterior,StoriesTotal,BuildingType,OwnershipType
49.2413986,-123.0593837,Single Family,"$399,000",1,1,689 sqft,,Apartment,Strata
49.2378089,-123.0316803,Single Family,"$399,000",1,1,570 sqft,,Apartment,Strata
49.2396476,-123.0524266,Single Family,"$399,000",1,1,594 sqft,,Apartment,Strata
49.2273894,-122.889738,Single Family,"$399,000",1,1,719 sqft,,Apartment,Strata
49.1839668,-122.8426815,Single Family,"$399,000",1,1,448 sqft,1,Apartment,Strata
49.177814,-122.8465638,Single Family,"$399,000",1,1,617 sqft,1,Apartment,Strata
49.1839479,-122.8446811,Single Family,"$399,000",1,1,579 sqft,1,Apartment,Strata
49.2015538,-122.8469435,Single Family,"$399,000",2,2,990 sqft,4,Apartment,Strata
49.1861536,-122.796907,Single Family,"$399,000",1,1,638 sqft,1,Apartment,Strata
49.1952368,-122.8058186,Single Family,"$399,000",2,2,952 sqft,1,Row / Townhouse,Strata
49.196485,-122.7993719,Single Family,"$399,000",2,1,883 sqft,1,Apartment,Strata
49.2070339,-123.0509242,Single Family,"$399,000",1,1,488 sqft,,Apartment,Strata
49.1985921,-122.8415204,Single Family,"$399,000",2,1,771 sqft,1,Apartment,Strata
49.2056209,-122.9251002,Single Family,"$399,000",2,2,1000 sqft,,Apartment,Strata
49.205456,-122.9238274,Single Family,"$399,000",2,2,984 sqft,,Apartment,Strata
49.1985848,-122.9188286,Single Family,"$399,000",2,1,1036 sqft,,Apartment,Strata
49.1952368,-122.8058186,Single Family,"$399,000",2,2,932 sqft,1,Apartment,Strata
49.1907176,-122.8481605,Single Family,"$399,000",1,1,563 sqft,1,Apartment,Strata
49.3144124,-123.0812408,Single Family,"$399,000",1,1,691 sqft,,Apartment,Strata
49.3117807,-122.9689917,Single Family,"$399,000",1,1,659 sqft,,Apartment,Leasehold Condo/Strata
49.2692073,-123.0071294,Single Family,"$399,000",1,1,696 sqft,,Apartment,Strata
49.287939,-123.135762,Single Family,"$399,000",1,1,430 sqft,,Apartment,Strata
49.2570526,-123.021298,Single Family,"$399,800",1,1,700 sqft,,Apartment,Strata
49.26712,-122.7698656,Single Family,"$399,800",2,2,908 sqft,,Apartment,Strata
49.1897881,-122.8507495,Single Family,"$399,800",1,1,483 sqft,1,Apartment,Strata
49.1723789,-123.1302221,Single Family,"$399,800",2,1,875 sqft,,Apartment,Strata
49.1715436,-123.1270236,Single Family,"$399,800",2,1,905 sqft,,Apartment,Strata
49.1952368,-122.8058186,Single Family,"$399,880",2,2,997 sqft,1,Row / Townhouse,Strata
49.2591984,-122.7873257,Single Family,"$399,888",1,1,671 sqft,,Apartment,Strata
49.2504464,-122.8991346,Single Family,"$399,900",1,1,673 sqft,,Apartment,Strata
49.2599434,-122.7850047,Single Family,"$399,900",1,1,601 sqft,,Apartment,Strata
49.1913908,-122.8509779,Single Family,"$399,900",1,1,560 sqft,1,Apartment,Strata
49.2058647,-122.9085435,Single Family,"$399,900",2,1,723 sqft,,Apartment,Strata
49.1985921,-122.8415204,Single Family,"$399,900",2,1,731 sqft,1,Apartment,Strata
49.1952239,-122.8341569,Single Family,"$399,900",1,1,616 sqft,6,Apartment,Strata
49.2026218,-122.9200564,Single Family,"$399,900",2,1,915 sqft,,Apartment,Strata
49.194161,-122.8111549,Single Family,"$399,900",2,1,1159 sqft,3,Row / Townhouse,Strata
49.1710771,-123.12707,Single Family,"$399,900",2,1,940 sqft,,Apartment,Strata
49.1717046,-122.8885174,Single Family,"$399,900",2,2,910 sqft,1,Apartment,Strata
49.1722844,-123.1634229,Single Family,"$399,900",1,1,630 sqft,,Apartment,Strata
49.172368,-122.887773,Single Family,"$399,900",2,2,1116 sqft,1,Apartment,Strata
49.1729761,-123.160734,Single Family,"$399,900",1,1,637 sqft,,Apartment,Strata
49.1844589,-122.794341,Single Family,"$399,900",2,2,1213 sqft,1,Row / Townhouse,Strata
49.1897602,-122.8532929,Single Family,"$399,900",1,1,623 sqft,1,Apartment,Strata
49.1839274,-122.8416959,Single Family,"$399,900",1,1,446 sqft,1,Apartment,Strata
49.2663998,-122.8826026,Single Family,"$399,900",1,1,486 sqft,,Apartment,Strata
49.220022,-122.960594,Single Family,"$399,900",1,1,766 sqft,,Row / Townhouse,Strata
49.285988,-122.7962741,Single Family,"$399,998",1,1,713 sqft,,Apartment,Strata
49.276924,-122.9080931,Single Family,"$399,999",1,1,678 sqft,,Apartment,Leasehold Condo/Strata
49.2609631,-122.7870087,Single Family,"$399,999",1,1,528 sqft,,Apartment,Strata
49.195413,-122.809987,Single Family,"$399,999",2,1,1054 sqft,3,Row / Townhouse,Strata
49.1903637,-122.8537773,Single Family,"$399,999",1,1,531 sqft,1,Apartment,Strata
49.2854462,-123.058828,Single Family,"$400,000",1,1,705 sqft,,Apartment,Freehold
49.28441,-122.798284,Single Family,"$400,000",2,1,970 sqft,,Apartment,Strata
49.2881847,-123.0568473,Single Family,"$400,000",1,1,692 sqft,,Apartment,Strata
49.281017,-122.804178,Single Family,"$400,000",2,2,1015 sqft,,Apartment,Strata
49.280218,-122.9800652,Single Family,"$405,000",3,1,1020 sqft,,Apartment,
49.2703318,-122.761074,Single Family,"$405,000",2,1,908 sqft,,Apartment,Strata
49.1943973,-122.8397449,Single Family,"$405,000",2,2,780 sqft,1,Apartment,Strata
49.1729761,-123.160734,Single Family,"$405,000",1,1,674 sqft,,Apartment,Strata
49.1835762,-122.8433926,Single Family,"$408,000",1,1,578 sqft,1,Apartment,Strata
49.1907176,-122.8481605,Single Family,"$408,000",1,1,534 sqft,1,Apartment,Strata
49.1913908,-122.8509779,Single Family,"$408,000",1,1,577 sqft,1,Apartment,Strata
49.1861536,-122.796907,Single Family,"$408,800",1,1,583 sqft,1,Apartment,Strata
49.2871159,-123.1370562,Single Family,"$408,800",1,1,487 sqft,,Apartment,Strata
49.2599434,-122.7850047,Single Family,"$409,000",1,1,595 sqft,,Apartment,Strata
49.1839274,-122.8416959,Single Family,"$409,000",1,1,515 sqft,1,Apartment,Strata
49.2047761,-122.9079193,Single Family,"$409,000",1,1,811 sqft,,Apartment,Strata
49.2107902,-122.9238878,Single Family,"$409,000",2,1,887 sqft,,Apartment,Strata
49.2142075,-122.9620651,Single Family,"$409,000",1,1,734 sqft,,Apartment,Strata
49.2383701,-122.8576005,Single Family,"$409,000",2,2,858 sqft,,Apartment,Strata
49.209333,-122.9627859,Single Family,"$409,000",1,1,673 sqft,,Apartment,Strata
49.2208774,-123.0660746,Single Family,"$409,000",1,1,652 sqft,,Apartment,Strata
49.314908,-123.083747,Single Family,"$409,001",1,1,629 sqft,,Apartment,Strata
49.257674,-122.780127,Single Family,"$409,900",1,1,458 sqft,,Apartment,Strata
49.2599434,-122.7850047,Single Family,"$409,900",1,1,601 sqft,,Apartment,Strata
49.268967,-123.0727331,Single Family,"$409,900",0,1,462 sqft,,Apartment,Strata
49.284668,-122.798278,Single Family,"$409,900",2,1,955 sqft,,Apartment,Strata
49.2336432,-123.0121303,Single Family,"$409,900",1,1,760 sqft,,Apartment,Strata
49.1891434,-122.8524354,Single Family,"$409,900",1,1,725 sqft,1,Apartment,Strata
49.1839668,-122.8426815,Single Family,"$410,000",1,1,534 sqft,1,Apartment,Strata
49.2394952,-123.0320084,Single Family,"$410,000",1,1,557 sqft,,Apartment,Strata
49.2070339,-123.0509242,Single Family,"$411,000",1,1,555 sqft,,Apartment,Strata
49.197717,-122.8403785,Single Family,"$412,000",2,1,680 sqft,1,Apartment,Strata
49.2207434,-122.9155331,Single Family,"$413,800",1,1,541 sqft,,Apartment,Strata
49.1987894,-122.842368,Single Family,"$415,000",1,1,575 sqft,1,Apartment,Strata
49.1999002,-122.8484833,Single Family,"$415,000",2,2,902 sqft,1,Apartment,Strata
49.2026218,-122.9200564,Single Family,"$415,000",2,2,883 sqft,,Apartment,Strata
49.1839274,-122.8416959,Single Family,"$415,000",1,1,512 sqft,1,Apartment,Strata
49.1839668,-122.8426815,Single Family,"$415,000",1,1,534 sqft,1,Apartment,Strata
49.1773032,-122.9675369,Single Family,"$415,000",1,1,549 sqft,,Apartment,Strata
49.1975192,-122.8386407,Single Family,"$416,000",2,2,1065 sqft,1,Apartment,Strata
49.1925309,-122.8511495,Single Family,"$416,898",2,2,888 sqft,1,Apartment,Strata
49.1839668,-122.8426815,Single Family,"$417,000",1,1,448 sqft,1,Apartment,Strata
49.1977634,-122.8417065,Single Family,"$418,000",2,2,890 sqft,1,Apartment,Strata
49.1897602,-122.8532929,Single Family,"$418,000",1,1,635 sqft,1,Apartment,Strata
49.1943973,-122.8397449,Single Family,"$418,000",2,2,804 sqft,1,Apartment,Strata
49.2331882,-123.1617471,Single Family,"$418,000",1,1,750 sqft,,Apartment,Shares in Co-operative
49.2263722,-123.0120644,Single Family,"$418,000",1,1,786 sqft,,Apartment,Strata
49.1710771,-123.12707,Single Family,"$418,800",2,1,879 sqft,,Apartment,Strata
49.322247,-123.070028,Single Family,"$419,000",1,1,625 sqft,,Apartment,Strata
49.168874,-123.1226261,Single Family,"$419,000",1,1,645 sqft,,Apartment,Strata
49.1913908,-122.8509779,Single Family,"$419,000",1,1,560 sqft,1,Apartment,Strata
49.1839274,-122.8416959,Single Family,"$419,000",1,1,538 sqft,1,Apartment,Strata
49.1839274,-122.8416959,Single Family,"$419,000",1,1,515 sqft,1,Apartment,Freehold
49.1985921,-122.8415204,Single Family,"$419,000",2,1,754 sqft,1,Apartment,Strata
49.1913908,-122.8509779,Single Family,"$419,000",1,1,577 sqft,1,Apartment,Strata
49.1857763,-122.8375686,Single Family,"$419,000",2,2,1227 sqft,1,Apartment,Strata
49.220947,-122.9746019,Single Family,"$419,000",2,1,857 sqft,,Apartment,Strata
49.217397,-122.9579951,Single Family,"$419,000",2,1,748 sqft,,Apartment,Strata
49.257479,-122.7860218,Single Family,"$419,000",2,2,950 sqft,,Apartment,Strata
49.2688522,-122.9509968,Single Family,"$419,000",1,1,805 sqft,,Apartment,Strata
49.2795468,-122.9793366,Single Family,"$419,000",3,1,1023 sqft,,Apartment,
49.2553531,-123.0222401,Single Family,"$419,000",1,1,780 sqft,,Apartment,Strata
49.2775615,-123.131043,Single Family,"$419,000",1,1,451 sqft,,Apartment,Strata
49.2823608,-123.0633315,Single Family,"$419,800",1,1,572 sqft,,Apartment,Strata
49.2794402,-122.9783919,Single Family,"$419,900",3,1,1039 sqft,,Apartment,
49.249246,-122.903047,Single Family,"$419,900",2,1,938 sqft,,Apartment,Strata
49.1903637,-122.8537773,Single Family,"$419,900",1,1,487 sqft,1,Apartment,Strata
49.1977634,-122.8417065,Single Family,"$419,900",2,2,852 sqft,1,Apartment,Strata
49.1983964,-122.8027118,Single Family,"$419,900",2,2,1130 sqft,1,Apartment,Strata
49.2105028,-122.9200738,Single Family,"$420,000",2,1,798 sqft,,Apartment,Strata
49.1988055,-122.8409415,Single Family,"$421,000",2,2,693 sqft,1,Apartment,Strata
49.2138603,-122.9225962,Single Family,"$423,800",2,2,937 sqft,,Apartment,Strata
49.2768911,-122.8397458,Single Family,"$423,800",1,1,652 sqft,,Apartment,Strata
49.186545,-122.83691,Single Family,"$423,980",2,2,1140 sqft,1,Apartment,Strata
49.2363608,-123.0249313,Single Family,"$424,900",1,1,686 sqft,,Apartment,Strata
49.2857501,-122.8015611,Single Family,"$424,900",2,1,890 sqft,,Apartment,Strata
49.245874,-122.898084,Single Family,"$424,900",2,1,901 sqft,,Apartment,Strata
49.3125903,-123.0366736,Single Family,"$425,000",1,1,785 sqft,,Apartment,Strata
49.282469,-122.7958669,Single Family,"$425,000",1,1,714 sqft,,Apartment,Strata
49.2599434,-122.7850047,Single Family,"$425,000",1,1,672 sqft,,Apartment,Strata
49.2813587,-123.0176648,Single Family,"$425,000",1,1,688 sqft,,Apartment,Strata
49.28295,-122.802148,Single Family,"$425,000",1,1,637 sqft,,Apartment,Strata
49.2599434,-122.7850047,Single Family,"$425,000",1,1,672 sqft,,Apartment,Strata
49.266321,-122.883504,Single Family,"$425,000",1,1,602 sqft,,Apartment,Strata
49.233171,-123.011443,Single Family,"$425,000",1,1,783 sqft,,Apartment,Strata
49.1861536,-122.796907,Single Family,"$425,000",1,1,585 sqft,1,Apartment,Strata
49.2045822,-122.9136337,Single Family,"$425,000",2,1,804 sqft,,Apartment,Strata
49.1987233,-122.840689,Single Family,"$425,000",2,2,678 sqft,1,Apartment,Strata
49.1840184,-123.1205031,Single Family,"$425,000",1,1,507 sqft,,Apartment,Strata
49.1835762,-122.8433926,Single Family,"$425,000",1,1,577 sqft,1,Apartment,Strata
49.173228,-123.160023,Single Family,"$425,000",1,1,686 sqft,,Apartment,Strata
49.1724208,-123.1622689,Single Family,"$425,000",1,1,675 sqft,,Apartment,Strata
49.1723789,-123.1302221,Single Family,"$425,888",2,1,879 sqft,,Apartment,Strata
49.3307903,-123.1208678,Single Family,"$426,000",1,1,588 sqft,,Apartment,Strata
49.3259326,-123.0711802,Single Family,"$428,000",1,1,677 sqft,,Apartment,Strata
49.1839668,-122.8426815,Single Family,"$428,000",1,1,538 sqft,1,Apartment,Strata
49.1873575,-122.7922599,Single Family,"$428,000",2,2,882 sqft,1,Apartment,Strata
49.1931726,-122.7959168,Single Family,"$428,000",2,2,740 sqft,1,Apartment,Strata
49.2531617,-122.8989108,Single Family,"$428,000",2,1,874 sqft,,Apartment,Strata
49.173285,-123.160841,Single Family,"$428,800",1,1,687 sqft,,Apartment,Strata
49.2013317,-122.8564306,Single Family,"$428,900",1,0,537 sqft,1,Apartment,Strata
49.3056997,-122.9704308,Single Family,"$429,000",1,1,738 sqft,,Apartment,Leasehold
49.1908936,-122.8095865,Single Family,"$429,000",2,2,910 sqft,1,Apartment,Strata
49.1839274,-122.8416959,Single Family,"$429,000",1,1,538 sqft,1,Apartment,Strata
49.1835762,-122.8433926,Single Family,"$429,000",1,1,576 sqft,1,Apartment,Strata
49.1924499,-122.795836,Single Family,"$429,000",2,2,755 sqft,1,Apartment,Strata
49.2334224,-123.0083993,Single Family,"$429,000",1,1,946 sqft,,Apartment,Strata
49.2070339,-123.0509242,Single Family,"$429,000",1,1,565 sqft,,Apartment,Strata
49.2800352,-122.9092055,Single Family,"$429,000",1,1,577 sqft,,Apartment,Leasehold Condo/Strata
49.2699041,-123.0744298,Single Family,"$429,000",1,1,717 sqft,,Apartment,Strata
49.2880026,-123.1359068,Single Family,"$429,000",0,1,456 sqft,,Apartment,Strata
49.2770923,-123.1306076,Single Family,"$429,000",1,1,462 sqft,,Apartment,Strata
49.1941933,-122.9236882,Single Family,"$429,500",1,1,676 sqft,,Apartment,Strata
49.197717,-122.8403785,Single Family,"$429,800",2,2,889 sqft,1,Apartment,Strata
49.1897881,-122.8507495,Single Family,"$429,800",1,1,503 sqft,1,Apartment,Strata
49.1903637,-122.8537773,Single Family,"$429,900",1,2,774 sqft,2,Apartment,Strata
49.1861536,-122.796907,Single Family,"$429,900",1,1,583 sqft,1,Apartment,Strata
49.1773032,-122.9675369,Single Family,"$429,900",1,1,592 sqft,,Apartment,Strata
49.1773032,-122.9675369,Single Family,"$429,900",1,1,549 sqft,,Apartment,Strata
49.21678,-122.942164,Single Family,"$429,900",1,1,634 sqft,,Row / Townhouse,Strata
49.2667549,-123.032083,Single Family,"$429,900",2,2,752 sqft,,Apartment,Unknown
49.2492642,-122.9003884,Single Family,"$429,900",1,1,778 sqft,,Apartment,Strata
49.2380554,-122.8744657,Single Family,"$430,000",1,1,587 sqft,,Apartment,Freehold
49.1842839,-122.810629,Single Family,"$430,000",2,2,828 sqft,1,Apartment,Strata
49.1956357,-122.8016035,Single Family,"$430,000",2,2,1101 sqft,1,Apartment,Strata
49.205934,-122.931227,Single Family,"$432,800",2,2,798 sqft,,Apartment,Strata
49.2794402,-122.9783919,Single Family,"$433,000",3,1,1023 sqft,,Apartment,
49.1977634,-122.8417065,Single Family,"$433,888",2,2,876 sqft,1,Apartment,Strata
49.1773032,-122.9675369,Single Family,"$434,900",1,1,646 sqft,,Apartment,Strata
49.2394923,-123.0512614,Single Family,"$434,900",1,1,520 sqft,,Apartment,Strata
49.2671746,-122.7705989,Single Family,"$434,900",3,2,1070 sqft,,Apartment,Strata
49.2536197,-122.7907452,Single Family,"$435,000",2,2,1045 sqft,,Apartment,Strata
49.2151471,-122.9019664,Single Family,"$435,000",1,1,655 sqft,,Apartment,Strata
49.2676458,-122.7724589,Single Family,"$435,000",2,2,1078 sqft,,Apartment,Strata
49.2599977,-122.7797605,Single Family,"$435,000",1,2,801 sqft,,Apartment,Strata
49.180639,-122.802458,Single Family,"$435,000",2,2,1562 sqft,1,Row / Townhouse,Strata
49.193565,-122.851152,Single Family,"$435,000",2,1,708 sqft,1,Apartment,Strata
49.3298041,-123.1224698,Single Family,"$437,500",1,1,787 sqft,,Apartment,Strata
49.2799703,-123.0435648,Single Family,"$438,000",1,1,477 sqft,,Apartment,Strata
49.1977634,-122.8417065,Single Family,"$438,000",2,2,876 sqft,1,Apartment,Strata
49.2384956,-123.0499827,Single Family,"$438,000",1,1,464 sqft,,Apartment,Strata
49.1839274,-122.8416959,Single Family,"$438,000",1,1,570 sqft,1,Apartment,Strata
49.2244977,-122.9399205,Single Family,"$438,000",1,1,615 sqft,,Apartment,Strata
49.3115968,-122.7865876,Single Family,"$438,800",2,2,973 sqft,,Apartment,Strata
49.1886539,-122.8525332,Single Family,"$438,888",1,1,661 sqft,1,Apartment,Strata
49.1721371,-123.1293433,Single Family,"$439,000",2,1,898 sqft,,Apartment,Strata
49.191671,-122.8301069,Single Family,"$439,000",2,2,1052 sqft,2,Row / Townhouse,Strata
49.1944237,-122.8398289,Single Family,"$439,000",2,2,804 sqft,1,Apartment,Strata
49.2258997,-123.0896172,Single Family,"$439,000",1,1,690 sqft,,Apartment,Strata
49.2107902,-122.9238878,Single Family,"$439,000",2,1,905 sqft,,Apartment,Strata
49.287206,-122.794801,Single Family,"$439,000",2,1,772 sqft,,Apartment,Strata
49.2906894,-123.1442437,Single Family,"$439,000",0,1,538 sqft,,Apartment,Shares in Co-operative
49.2657345,-123.0905189,Single Family,"$439,000",1,1,488 sqft,,Apartment,Strata
49.2820219,-123.1005128,Single Family,"$439,000",1,1,525 sqft,,Apartment,Strata
49.2485959,-122.9023436,Single Family,"$439,000",2,1,910 sqft,,Apartment,Strata
49.2663554,-122.9915292,Single Family,"$439,000",2,1,765 sqft,,Apartment,Strata
49.281936,-123.100525,Single Family,"$439,000",1,1,502 sqft,,Apartment,Strata
49.2599168,-123.1295905,Single Family,"$439,000",1,1,451 sqft,,Apartment,Strata
49.2819331,-123.0443755,Single Family,"$439,800",1,1,592 sqft,,Apartment,Strata
49.1897602,-122.8532929,Single Family,"$439,800",1,1,723 sqft,1,Apartment,Strata
49.1987233,-122.840689,Single Family,"$439,800",2,2,734 sqft,1,Apartment,Strata
49.1729761,-123.160734,Single Family,"$439,800",1,1,615 sqft,,Apartment,Strata
49.1861536,-122.796907,Single Family,"$439,900",1,1,638 sqft,1,Apartment,Strata
49.183478,-122.811807,Single Family,"$439,900",2,2,1174 sqft,1,Apartment,Strata
49.1879888,-122.8372243,Single Family,"$439,900",2,2,1245 sqft,1,Row / Townhouse,Strata
49.208532,-122.9263969,Single Family,"$439,900",2,2,1090 sqft,,Apartment,Strata
49.2088537,-122.9151171,Single Family,"$439,900",1,1,610 sqft,,Apartment,Strata
49.2081313,-122.9034489,Single Family,"$439,900",1,1,565 sqft,,Apartment,Strata
49.2096925,-122.9326295,Single Family,"$439,900",1,1,648 sqft,,Apartment,Strata
49.2676458,-122.7724589,Single Family,"$439,900",2,2,1143 sqft,,Apartment,Strata
49.2829796,-122.795061,Single Family,"$440,000",1,1,580 sqft,,Apartment,Strata
49.210801,-122.918374,Single Family,"$444,900",1,1,617 sqft,,Apartment,Strata
49.3115968,-122.7865876,Single Family,"$445,000",2,2,945 sqft,,Apartment,Strata
49.2590294,-122.7860486,Single Family,"$445,000",1,1,779 sqft,,Apartment,Strata
49.295345,-122.789799,Single Family,"$445,000",1,1,743 sqft,,Apartment,Strata
49.2861447,-122.7948912,Single Family,"$445,800",2,2,1016 sqft,,Apartment,Strata
49.2791033,-122.9099214,Single Family,"$446,000",1,1,569 sqft,,Apartment,Leasehold Condo/Strata
49.18284,-122.803651,Single Family,"$446,888",2,2,1001 sqft,1,Apartment,Strata
49.2590294,-122.7860486,Single Family,"$447,000",1,1,769 sqft,,Apartment,Strata
49.273205,-123.1165519,Single Family,"$448,000",0,0,40 sqft,,,Strata
49.2699096,-122.7899803,Single Family,"$448,000",2,2,1220 sqft,,Row / Townhouse,Strata
49.188645,-122.8547838,Single Family,"$448,000",2,2,883 sqft,1,Apartment,Strata
49.17358,-123.134483,Single Family,"$448,000",1,1,699 sqft,,Apartment,Strata
49.1727261,-123.1312644,Single Family,"$448,000",2,1,890 sqft,,Apartment,Strata
49.2223538,-123.0113749,Single Family,"$448,000",2,1,787 sqft,,Apartment,Strata
